"","treatment","cash","accts_amt","stroop_time","income_less20k","log_cash","log_accts_amt","log_stroop_time"
"2242","Before Payday",40,6000,7.29218680962272,0,3.68887945411394,8.69951474821019,1.98680347492254
"2243","Before Payday",3,48,7.48513598243396,0,1.09861228866811,3.87120101090789,2.01291918503241
"2244","Before Payday",70,365,7.56416687369347,0,4.24849524204936,5.89989735358249,2.02342221211995
"2245","Before Payday",10,700,7.40015744169553,1,2.30258509299405,6.5510803350434,2.0015012758886
"2246","After Payday",5,400,7.6786216100057,1,1.6094379124341,5.99146454710798,2.03844005318766
"2247","After Payday",20,300,7.5123032828172,0,2.99573227355399,5.7037824746562,2.01654211420297
"2248","After Payday",450,80000,7.44247539838155,0,6.10924758276437,11.289781913656,2.00720350834392
"2249","After Payday",NA,NA,7.52936398983002,0,NA,NA,2.01881057474257
"2250","Before Payday",1000,8000,7.7263783911864,0,6.90775527898214,8.98719682066197,2.04464023938266
"2251","Before Payday",75,4000,7.44561876853307,0,4.31748811353631,8.29404964010203,2.00762577464114
"2252","Before Payday",35,1255,7.91925202806791,1,3.55534806148941,7.13489085156588,2.069296760466
"2253","After Payday",7,1960,7.23166977365812,1,1.94591014905531,7.58069975222456,1.9784699602191
"2254","After Payday",2,NA,7.82038099567095,0,0.693147180559945,NA,2.05673327404444
"2255","After Payday",NA,NA,8.24070821489607,0,NA,NA,2.10908628863774
"2256","Before Payday",0,16,7.87689573566119,0,0,2.77258872223978,2.06393388407921
"2257","Before Payday",100,5000,7.78810650110245,0,4.60517018598809,8.51719319141624,2.05259776244245
"2258","After Payday",80,4000,7.79580836494764,0,4.38202663467388,8.29404964010203,2.05358620014099
"2259","Before Payday",40,800,7.45882404843966,1,3.68887945411394,6.68461172766793,2.00939776753267
"2260","Before Payday",90,9000,7.44751697778702,0,4.49980967033027,9.10497985631836,2.00788068526528
"2261","After Payday",95,200,7.70701039830844,1,4.55387689160054,5.29831736654804,2.04213035599807
"2262","After Payday",85,31000,7.76236867904663,0,4.44265125649032,10.3417424834673,2.04928752976341
"2263","Before Payday",900,10000,7.19498234987259,0,6.80239476332431,9.21034037197618,1.97338388722619
"2264","After Payday",800,1500,8.51719284057617,0,6.68461172766793,7.3132203870903,2.14208680774554
"2265","After Payday",NA,NA,7.57672803600629,1,NA,NA,2.0250814489444
"2266","After Payday",30,1500,7.47917094826698,0,3.40119738166216,7.3132203870903,2.01212195005046
"2267","Before Payday",NA,NA,7.51920492450396,1,NA,NA,2.01746040424766
"2268","After Payday",55,8000,7.60317947467168,1,4.00733318523247,8.98719682066197,2.028566511738
"2269","Before Payday",NA,NA,7.61235495408376,0,NA,NA,2.02977257920375
"2270","After Payday",0,NA,7.63522161046664,1,0,NA,2.03277196385075
"2271","After Payday",20,NA,7.79358773430188,1,2.99573227355399,NA,2.05330131025217
"2272","Before Payday",60,110,7.6153452694416,0,4.0943445622221,4.70048036579242,2.03016532602072
"2273","After Payday",250,NA,7.60332082708677,0,5.52146091786225,NA,2.0285851027895
"2274","Before Payday",20,420,7.69954664508502,1,2.99573227355399,6.04025471127741,2.04116144986462
"2275","After Payday",20,3500,7.5854208668073,1,2.99573227355399,8.1605182474775,2.02622809798592
"2276","Before Payday",120,3000,7.3796543776989,1,4.78749174278205,8.00636756765025,1.99872680522559
"2277","After Payday",30,0,7.55724466840426,0,3.40119738166216,0,2.02250666190779
"2278","After Payday",64,11000,7.20003478725751,0,4.15888308335967,9.30565055178051,1.97408585757388
"2279","After Payday",10,2200,7.66642567515373,1,2.30258509299405,7.69621263934641,2.03685049309139
"2280","After Payday",1,0,7.48964909712474,1,0,0,2.0135219469156
"2281","Before Payday",NA,NA,7.34974799156189,1,NA,NA,1.99466602577461
"2282","Before Payday",300,6000,7.49771087368329,0,5.7037824746562,8.69951474821019,2.0145977571119
"2283","Before Payday",25,1000,7.44992339611053,0,3.2188758248682,6.90775527898214,2.00820374993733
"2284","Before Payday",11,95,7.70921342571576,1,2.39789527279837,4.55387689160054,2.04241616235992
"2285","Before Payday",100,300,7.23217025399208,0,4.60517018598809,5.7037824746562,1.97853916457053
"2286","After Payday",10,1030,7.45460427800814,1,2.30258509299405,6.93731408122368,2.00883186538706
"2287","After Payday",100,25000,7.63119327028592,0,4.60517018598809,10.1266311038503,2.03224422498008
"2288","After Payday",400,700,7.88994978864988,0,5.99146454710798,6.5510803350434,2.06558977091483
"2289","Before Payday",170,153,7.71111870805422,0,5.13579843705026,5.03043792139244,2.04266327537041
"2290","Before Payday",170,70,7.54506761829058,0,5.13579843705026,4.24849524204936,2.02089405417973
"2291","After Payday",19,0,7.60433706641197,1,2.94443897916644,0,2.02871875115716
"2292","Before Payday",220,58000,7.42546307047208,0,5.39362754635236,10.9681982895286,2.00491504913761
"2293","Before Payday",10,500,7.79352486133575,1,2.30258509299405,6.21460809842219,2.05329324295096
"2294","After Payday",96,1900,7.40916031599045,0,4.56434819146784,7.54960916515453,2.00271711520696
"2295","After Payday",45,250,7.51297425230344,0,3.80666248977032,5.52146091786225,2.01663142629523
"2296","Before Payday",200,NA,7.73873203992844,0,5.29831736654804,NA,2.04623785505112
"2297","After Payday",NA,NA,7.65624488393466,0,NA,NA,2.035521639524
"2298","Before Payday",11,40,7.36097125212352,1,2.39789527279837,3.68887945411394,1.99619188763809
"2299","Before Payday",NA,NA,6.80056328574816,0,NA,NA,1.91700544489077
"2300","After Payday",400,20000,7.65282626946767,0,5.99146454710798,9.90348755253613,2.03507502659895
"2301","After Payday",4,1000,7.74163724978765,1,1.38629436111989,6.90775527898214,2.04661319621243
"2302","After Payday",148,31000,7.95878755052884,0,4.99721227376411,10.3417424834673,2.074276670482
"2303","Before Payday",0,NA,7.95535028974215,1,0,NA,2.07384469472879
"2304","After Payday",250,900,7.62786551316579,0,5.52146091786225,6.80239476332431,2.03180805690181
"2305","Before Payday",20,NA,7.70811494191488,0,2.99573227355399,NA,2.04227366246933
"2306","Before Payday",30,NA,7.85807557900747,0,3.40119738166216,NA,2.06154173918717
"2307","After Payday",250,5000,7.75130663315455,1,5.52146091786225,8.51719319141624,2.04786142698063
"2308","Before Payday",0,NA,7.56546760598818,0,0,NA,2.02359415709319
"2309","After Payday",2500,45000,7.62073136369387,0,7.82404601085629,10.7144177687525,2.0308723445802
"2310","Before Payday",2,111,7.52627305189769,0,0.693147180559945,4.70953020131233,2.01839997265816
"2311","After Payday",21,1100,7.88493246833483,1,3.04452243772342,7.00306545878646,2.06495365580443
"2312","Before Payday",25,7,5.88267560799917,1,3.2188758248682,1.94591014905531,1.77201169378734
"2313","After Payday",30,600,7.68060192465782,1,3.40119738166216,6.39692965521615,2.03869791969486
"2314","After Payday",20,400,7.80883821845055,1,2.99573227355399,5.99146454710798,2.05525619714624
"2315","After Payday",2,300,7.69107960661252,1,0.693147180559945,5.7037824746562,2.04006116464058
"2316","Before Payday",60,NA,7.4963855445385,0,4.0943445622221,NA,2.01442097698307
"2317","Before Payday",0,NA,7.48983005682627,0,0,NA,2.01354610792943
"2318","After Payday",50,50000,7.5321948826313,1,3.91202300542815,10.8197782844103,2.01918648441548
"2319","Before Payday",NA,NA,7.71550270915031,0,NA,NA,2.04323164365994
"2320","Before Payday",10,29000,7.5139556825161,0,2.30258509299405,10.2750511089686,2.01676204914611
"2321","After Payday",75,5000,7.66899572809537,0,4.31748811353631,8.51719319141624,2.03718567174715
"2322","Before Payday",NA,NA,7.4414456486702,1,NA,NA,2.00706513758668
"2323","Before Payday",40,200,7.65943922599157,1,3.68887945411394,5.29831736654804,2.03593877297756
"2324","Before Payday",1,0,7.71337650219599,1,0,0,2.04295602973638
"2325","Before Payday",10,0,7.66342575351397,1,2.30258509299405,0,2.03645911008393
"2326","Before Payday",60,400,7.66954253117243,1,4.0943445622221,5.99146454710798,2.03725696968546
"2327","After Payday",5,2,7.39916850129763,0,1.6094379124341,0.693147180559945,2.00136762920723
"2328","Before Payday",4,0,7.30016706387202,0,1.38629436111989,0,1.9878972333544
"2329","Before Payday",4,8,7.49725506703059,1,1.38629436111989,2.07944154167984,2.0145369624886
"2330","After Payday",NA,NA,7.52861627936363,0,NA,NA,2.01871126388499
"2331","After Payday",100,0,7.60354255636533,1,4.60517018598809,0,2.02861426452693
"2332","Before Payday",5,0,7.62686462203662,0,1.6094379124341,0,2.03167683319326
"2333","After Payday",42,2000,7.5084840854009,1,3.73766961828337,7.60090245954208,2.01603359259156
"2334","Before Payday",24,25,7.71097189188004,1,3.17805383034795,3.2188758248682,2.04264423564642
"2335","Before Payday",300,700,7.52475794156392,0,5.7037824746562,6.5510803350434,2.01819864288353
"2336","Before Payday",75,700,7.7365321914355,1,4.31748811353631,6.5510803350434,2.04595354992071
"2337","Before Payday",0,511,7.23476866881053,0,0,6.2363695902037,1.9788983856691
"2338","Before Payday",65,2000,7.36067519585292,0,4.17438726989564,7.60090245954208,1.99615166710003
"2339","Before Payday",10,1000,7.65141817927361,0,2.30258509299405,6.90775527898214,2.03489101356874
"2340","Before Payday",0,1,7.42190070947011,1,0,0,2.00443518468178
"2341","Before Payday",200,650,7.66860300302505,0,5.29831736654804,6.47697236288968,2.03713446098368
"2342","Before Payday",0,350,7.65257934729258,0,0,5.85793315448346,2.03504276059028
"2343","Before Payday",80,6500,7.59218935171763,0,4.38202663467388,8.77955745588373,2.02712000194993
"2344","Before Payday",70,5000,7.71126714348793,0,4.24849524204936,8.51719319141624,2.04268252471809
"2345","After Payday",NA,NA,7.88288076718648,1,NA,NA,2.06469341665404
"2346","After Payday",NA,NA,7.73546495040258,1,NA,NA,2.04581559216066
"2347","After Payday",16,0,7.51155779759089,1,2.77258872223978,0,2.01644287403788
"2348","Before Payday",0,300,7.67753458023071,1,0,5.7037824746562,2.03829847742308
"2349","Before Payday",1,NA,7.51165295640628,1,0,NA,2.01645554227731
"2350","Before Payday",100,2500,7.30926533962818,0,4.60517018598809,7.82404601085629,1.98914276797629
"2351","Before Payday",93,1200,7.66288205981255,0,4.53259949315326,7.09007683577609,2.03638816100627
"2352","After Payday",0,NA,7.6966894865036,1,0,NA,2.04079029959259
"2353","Before Payday",130,200,7.58462967475255,0,4.86753445045558,5.29831736654804,2.02612378824044
"2354","After Payday",12,2100,7.51152807474136,0,2.484906649788,7.64969262371151,2.01643891708127
"2355","After Payday",400,1500,7.50666232903798,0,5.99146454710798,7.3132203870903,2.01579093676635
"2356","Before Payday",15,900,7.5005807975928,0,2.70805020110221,6.80239476332431,2.01498045722301
"2357","After Payday",30,300,7.47250485420227,1,3.40119738166216,5.7037824746562,2.01123026478461
"2358","Before Payday",50,200,7.60153402884801,1,3.91202300542815,5.29831736654804,2.0283500728252
"2359","After Payday",1,1,7.41293995579084,1,0,0,2.00322711578893
"2360","After Payday",NA,NA,7.73694620529811,1,NA,NA,2.04600706262834
"2361","After Payday",0,NA,7.00391258796056,1,0,NA,1.94646893404312
"2362","Before Payday",30,121,7.72669821977615,1,3.40119738166216,4.79579054559674,2.04468163289903
"2363","Before Payday",7,3400,7.65582198897998,0,1.94591014905531,8.13153071060425,2.03546640270218
"2364","Before Payday",800,600,7.51781572898229,1,6.68461172766793,6.39692965521615,2.01727563419811
"2365","Before Payday",50,8000,6.44688111543655,0,3.91202300542815,8.98719682066197,1.86359646586632
"2366","Before Payday",140,2000,7.5421359539032,0,4.9416424226093,7.60090245954208,2.02050542491384
"2367","Before Payday",500,10000,7.53322223822276,0,6.21460809842219,9.21034037197618,2.01932287036282
"2368","Before Payday",30,3200,7.60267762343089,0,3.40119738166216,8.07090608878782,2.02850050411505
"2369","After Payday",20,958,7.70264604687691,1,2.99573227355399,6.86484777797086,2.04156391227964
"2370","Before Payday",0,1800,7.61127593119939,0,0,7.49554194388426,2.02963082289157
"2371","Before Payday",50,1000,7.6228224337101,0,3.91202300542815,6.90775527898214,2.03114669924279
"2372","Before Payday",300,900,7.18174990018209,1,5.7037824746562,6.80239476332431,1.97154307205387
"2373","Before Payday",75,500,7.66189453999201,0,4.31748811353631,6.21460809842219,2.03625928215241
"2374","After Payday",100,2500,7.31666586796443,0,4.60517018598809,7.82404601085629,1.99015474169103
"2375","Before Payday",250,8000,7.43762535850207,1,5.52146091786225,8.98719682066197,2.00655162565435
"2376","Before Payday",30,2000,8.51719284057617,0,3.40119738166216,7.60090245954208,2.14208680774554
"2377","Before Payday",50,59,7.73564251263936,1,3.91202300542815,4.07753744390572,2.04583854620415
"2378","After Payday",11,NA,7.77673409382502,0,2.39789527279837,NA,2.05113646777235
"2379","After Payday",9000,1300,7.59975425402323,0,9.10497985631836,7.17011954344963,2.02811591177255
"2380","Before Payday",20,2500,7.60062577327092,0,2.99573227355399,7.82404601085629,2.02823058249093
"2381","After Payday",180,3000,7.53819772601128,0,5.19295685089021,8.00636756765025,2.01998312506756
"2382","Before Payday",50,300,7.54910731315613,1,3.91202300542815,5.7037824746562,2.02142931960237
"2383","After Payday",530,128,7.36905052264531,0,6.27287700654617,4.85203026391962,1.99728886786739
"2384","Before Payday",80,2000,7.41008429725965,1,4.38202663467388,7.60090245954208,2.00284181539169
"2385","After Payday",10,1000,7.30101798971494,0,2.30258509299405,6.90775527898214,1.98801378907789
"2386","Before Payday",2500,200,7.77051089207331,1,7.82404601085629,5.29831736654804,2.05033591409358
"2387","Before Payday",36,600,7.71837736169497,0,3.58351893845611,6.39692965521615,2.04360415563551
"2388","Before Payday",10,200,7.10217938820521,0,2.30258509299405,5.29831736654804,1.96040169303113
"2389","After Payday",NA,NA,7.8163243830204,0,NA,NA,2.0562144163128
"2390","After Payday",300,15000,7.48965161045392,1,5.7037824746562,9.61580548008435,2.01352228248923
"2391","After Payday",200,30000,7.69607891639074,0,5.29831736654804,10.3089526606443,2.04071096751961
"2392","Before Payday",20,500,7.5414790113767,0,2.99573227355399,6.21460809842219,2.02041831813892
"2393","After Payday",NA,NA,6.68090202907721,1,NA,NA,1.89925301272524
"2394","After Payday",200,200,7.84197920560837,0,5.29831736654804,5.29831736654804,2.0594912521972
"2395","After Payday",4,20,7.59446845451991,0,1.38629436111989,2.99573227355399,2.02742014736026
"2396","Before Payday",NA,NA,7.71369084715843,1,NA,NA,2.04299678213026
"2397","Before Payday",20,20000,7.3943462173144,0,2.99573227355399,9.90348755253613,2.00071568350727
"2398","After Payday",60,30000,7.54064302241549,0,4.0943445622221,10.3089526606443,2.02030745987107
"2399","After Payday",51,2000,7.71293078859647,1,3.93182563272433,7.60090245954208,2.04289824356744
"2400","Before Payday",40,20000,7.58125323057175,0,3.68887945411394,9.90348755253613,2.02567851983666
"2401","Before Payday",6,110,7.62621237834295,1,1.79175946922805,4.70048036579242,2.03159131029267
"2402","After Payday",3,23,7.50812323888143,1,1.09861228866811,3.13549421592915,2.01598553293177
"2403","Before Payday",65,10950,7.59137969215711,0,4.17438726989564,9.30109473524465,2.0270133525108
"2404","After Payday",30,13000,7.59577539563179,0,3.40119738166216,9.47270463644367,2.02759222374402
"2405","Before Payday",100,95000,7.55171131094297,0,4.60517018598809,11.4616321705827,2.02177420127765
"2406","Before Payday",15,25,7.51441476742427,1,2.70805020110221,3.2188758248682,2.01682314491292
"2407","Before Payday",200,3500,7.50257153312365,0,5.29831736654804,8.1605182474775,2.01524583285856
"2408","Before Payday",120,82000,7.33719841639201,0,4.78749174278205,11.3144745262464,1.99295708262529
"2409","After Payday",2000,25000,7.49095598856608,0,7.60090245954208,10.1266311038503,2.01369642470701
"2410","Before Payday",15,948,7.64492058753967,0,2.70805020110221,6.85435450225502,2.03404145182409
"2411","Before Payday",75,1000,7.68184850613276,0,4.31748811353631,6.90775527898214,2.03886020910088
"2412","Before Payday",23,1300,7.49733053644498,0,3.13549421592915,7.17011954344963,2.01454702871069
"2413","After Payday",5,169,7.93672051328294,1,1.6094379124341,5.12989871492307,2.07150015634561
"2414","After Payday",16,647,7.48654054601987,0,2.77258872223978,6.4723462945009,2.01310681446555
"2415","Before Payday",300,10000,8.51719284057617,0,5.7037824746562,9.21034037197618,2.14208680774554
"2416","After Payday",60,47000,7.33299393455188,0,4.0943445622221,10.7579028806922,1.99238388196716
"2417","After Payday",130,1000,7.45251666506131,0,4.86753445045558,6.90775527898214,2.00855178273818
"2418","After Payday",1,200,7.32116123040517,0,0,5.29831736654804,1.99076895342503
